tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
0,117.5419,52.38,0,0,1.0,1.0,1.0,0.02015,68.7,0,6.11,110.1
1,117.2321,52.83,0,0,1.0,1.1786,1.0,0.02989,66.7,1,5.67,220.2
2,117.5156,52.97,0,0,1.0,1.2322,1.0,0.03998,67.2,1,5.58,330.3
3,117.7993,53.11,0,0,1.0,1.2344,1.0,0.03951,67.7,1,5.51,440.4
4,118.0843,53.27,0,0,1.0,1.2372,1.0,0.03698,68.3,1,5.4,550.5
5,118.3705,53.46,0,0,1.0,1.2403,1.0,0.03486,68.8,1,5.27,660.6
6,118.6578,53.65,0,0,1.0,1.2434,1.0,0.03309,69.3,1,5.13,770.7
7,118.946,53.83,0,0,1.0003,1.2466,1.0003,0.03164,69.9,1,4.99,880.7
8,119.2347,53.99,0,0,1.0008,1.2498,1.0011,0.03053,70.4,1,4.86,990.8
9,119.5208,54.12,0,0,1.0013,1.2532,1.0019,0.02968,70.9,1,4.74,1100.9
10,119.8046,54.22,0,0,1.0019,1.2568,1.0027,0.02901,71.5,1,4.64,1211.0
11,120.0865,54.3,0,0,1.0024,1.2606,1.0036,0.02845,72.1,1,4.55,1321.1
12,120.3672,54.35,0,0,1.0031,1.2644,1.0039,0.02795,72.7,1,4.47,1431.2
13,120.6468,54.24,0,0,1.0038,1.2683,1.0047,0.02757,73.5,1,4.47,1541.3
14,120.3094,54.06,0,0,1.0048,1.2738,1.0041,0.02803,72.8,2,4.5,1651.4
15,120.5853,53.9,0,0,1.0064,1.2796,1.005,0.02773,73.8,2,4.55,1761.5
16,120.8501,53.77,0,0,1.0084,1.2855,1.0046,0.02761,74.8,2,4.6,1871.6
17,121.1058,53.72,0,0,1.0108,1.2656,1.0057,0.02657,75.9,2,4.61,1981.7
18,121.3544,53.69,0,0,1.013,1.2373,1.0062,0.02452,76.9,2,4.58,2091.8
19,121.6029,53.73,0,0,1.0154,1.1843,1.0031,0.02101,77.9,2,4.48,2201.9
20,121.8465,53.82,0,0,1.0173,1.1727,1.0037,0.0186,79.0,2,4.35,2312.0
21,122.0841,53.91,0,0,1.0175,1.1749,1.0037,0.01897,80.0,2,4.25,2416.3
22,122.3146,53.94,0,0,1.0193,1.1771,1.004,0.01987,81.0,2,4.2,2519.9
23,122.5423,53.9,0,0,1.0196,1.1624,1.0046,0.01996,82.1,2,4.18,2619.4
24,122.7661,53.9,0,0,1.0206,1.165,1.0052,0.02004,83.1,2,4.15,2718.0
25,122.9853,53.9,0,0,1.0172,1.1219,1.0055,0.01873,84.1,2,4.11,2811.3
26,123.2008,53.93,0,0,1.0143,1.1234,1.006,0.01738,85.2,2,4.06,2897.0
27,122.7854,53.97,0,0,1.0107,1.0907,1.0066,0.01749,85.2,3,4.0,2980.0
28,122.9845,54.04,0,0,1.0126,1.092,1.0072,0.01699,86.3,3,3.97,3061.2
29,123.1698,53.91,2,0,1.1671,1.0834,1.0077,0.02577,87.3,3,4.17,3141.5
30,123.35,53.65,2,0,1.1689,1.0843,1.0041,0.03295,88.3,3,4.48,3221.2
31,123.5222,53.52,5,0,1.1632,1.0577,1.0043,0.03003,89.4,3,4.68,3300.4
32,123.6903,53.5,1,0,1.1577,1.0585,1.0006,0.02726,90.3,3,4.71,3378.5
33,123.8558,53.66,3,0,1.159,1.018,1.0006,0.0246,91.3,3,4.69,3454.9
34,124.0197,53.82,3,0,1.16,1.0183,1.0006,0.02284,92.2,3,4.63,3529.1
35,124.1855,53.92,2,0,1.15,1.019,1.0007,0.02283,93.2,3,4.58,3603.3
36,124.3443,53.98,2,0,1.15,1.0188,1.0007,0.02263,94.2,3,4.54,3676.5
37,124.4906,54.02,4,0,1.15,1.0193,1.0007,0.02291,95.2,3,4.54,3749.7
38,124.6347,54.03,3,0,1.15,1.0198,1.0007,0.0233,96.2,3,4.53,3822.9
39,124.7759,54.0,3,0,1.15,1.0202,1.0008,0.02363,97.2,3,4.53,3894.5
40,124.8976,53.99,4,0,1.15,1.0092,1.0009,0.02341,98.2,3,4.53,3965.9
41,125.0131,53.96,3,0,1.15,1.0036,1.0009,0.02295,99.2,3,4.51,4037.2
42,125.1421,53.84,9,0,1.15,1.0017,1.0009,0.02318,100.3,3,4.63,4108.5
43,125.266,53.69,8,0,1.15,1.0018,1.001,0.02372,101.4,3,4.73,4179.9
44,125.3773,53.51,5,0,1.15,1.002,1.0011,0.0244,102.5,3,4.78,4250.6
45,125.4863,53.34,5,0,1.15,1.0022,1.0012,0.02492,103.6,3,4.81,4321.2
46,125.5439,53.12,10,0,1.15,1.0023,1.0013,0.02543,104.8,3,4.9,4391.9
47,125.6049,52.85,8,0,1.15,1.0026,1.0014,0.02589,105.9,3,4.95,4461.4
48,125.6279,52.54,5,0,1.15,1.003,1.0015,0.02619,107.0,3,4.95,4531.0
49,125.6813,52.24,2,0,1.15,1.0035,1.0,0.02636,108.1,3,4.92,4600.5
50,125.73,51.94,5,0,1.15,1.0035,1.0,0.02664,109.1,3,4.94,4670.1
51,125.7409,51.59,9,0,1.15,1.0006,1.0,0.02684,110.3,3,5.01,4739.6
52,125.7565,51.21,2,1,1.15,1.0007,1.0,0.02697,111.4,3,4.97,4808.7
53,125.7515,50.82,4,1,1.15,1.0008,1.0,0.02733,112.5,3,4.99,4876.7
54,125.7938,50.42,7,1,1.15,1.001,1.0,0.02734,113.6,3,5.04,4944.8
55,125.7877,49.93,7,1,1.15,1.0011,1.0,0.02738,114.8,3,5.09,5012.8
56,125.7272,49.4,4,1,1.15,1.0012,1.0,0.02772,115.9,3,5.08,5080.9
57,125.6869,48.83,1,2,1.15,1.0014,1.0,0.02802,117.1,3,5.04,5148.9
58,125.634,48.37,0,2,1.15,1.0,1.0,0.02821,118.2,3,4.99,5216.0
59,124.3596,47.64,0,2,1.15,1.0,1.0,0.03015,117.6,5,4.96,5283.0
60,124.3176,46.97,0,3,1.15,1.0,1.0,0.03021,118.8,5,4.98,5350.1
61,124.2948,46.31,2,6,1.15,1.0,1.0,0.03044,120.0,5,5.02,5416.6
62,124.2718,45.79,4,8,1.15,1.0,1.0,0.03069,121.2,5,5.1,5479.7
63,124.2156,45.39,2,7,1.15,1.0,1.0,0.03091,122.3,5,5.12,5542.2
64,124.1428,44.94,2,8,1.15,1.0,1.0,0.03114,123.4,5,5.13,5604.7
65,124.095,44.32,2,8,1.15,1.0,1.0,0.0314,124.6,5,5.15,5663.9
66,124.0283,43.78,5,9,1.15,1.0,1.0,0.03159,125.8,5,5.23,5723.6
67,123.9663,43.47,2,8,1.15,1.0,1.0,0.03171,126.9,5,5.24,5786.6
68,123.9072,42.94,0,8,1.15,1.0,1.0,0.03182,128.1,5,5.22,5849.4
69,123.8562,42.11,1,9,1.15,1.0,1.0,0.03198,129.3,5,5.23,5909.7
70,123.7864,41.58,1,8,1.15,1.0,1.0,0.03223,130.5,5,5.24,5972.6
71,123.0999,40.74,0,11,1.15,1.0,1.0,0.03332,130.2,6,5.23,6034.5
72,122.286,40.13,0,14,1.15,1.0,1.0,0.03418,130.4,7,5.24,6093.9
73,122.1575,39.54,0,14,1.15,1.0,1.0,0.03409,131.6,7,5.27,6152.0
74,122.0196,38.88,0,13,1.15,1.0,1.0,0.03407,132.7,7,5.28,6212.2
75,121.9415,38.08,1,15,1.15,1.0,1.0,0.03404,133.9,7,5.32,6271.4
76,121.8224,37.3,0,19,1.15,1.0,1.0,0.03404,135.0,7,5.32,6328.2
77,121.6787,36.8,2,21,1.15,1.0,1.0,0.03409,136.2,7,5.36,6386.5
78,121.5518,36.5,3,18,1.15,1.0,1.0,0.0342,137.4,7,5.41,6446.1
79,121.3813,35.71,1,24,1.15,1.0,1.0,0.03428,138.6,7,5.41,6505.1
80,121.2147,34.93,0,25,1.15,1.0,1.0,0.0344,139.7,7,5.39,6561.6
81,121.0878,34.44,0,23,1.15,1.0,1.0,0.03454,140.8,7,5.38,6619.3
82,120.8994,34.1,0,23,1.15,1.0001,1.0,0.03474,142.0,7,5.38,6676.6
83,120.7268,33.63,0,21,1.15,1.0005,1.0,0.03496,143.1,7,5.38,6731.5
84,120.577,32.66,0,25,1.15,1.0009,1.0,0.03523,144.3,7,5.39,6785.4
85,119.799,32.46,0,23,1.15,1.0015,1.0,0.03633,144.5,8,5.4,6842.7
86,119.6114,31.32,0,30,1.15,1.0021,1.0,0.03644,145.7,8,5.43,6900.7
87,119.4165,30.34,0,31,1.15,1.0027,1.0,0.03661,146.8,8,5.45,6955.7
88,119.2264,29.91,0,38,1.15,1.0033,1.0,0.03681,148.0,8,5.47,7013.0
89,118.9954,29.21,0,39,1.15,1.004,1.0006,0.03707,149.1,8,5.49,7069.9
90,118.7929,28.87,0,37,1.15,1.0047,1.0009,0.03739,150.3,8,5.51,7125.8
91,118.4636,28.43,0,38,1.15,1.0054,1.0012,0.03768,151.4,8,5.54,7179.1
92,118.2024,28.29,0,35,1.15,1.0062,1.0016,0.03802,152.6,8,5.57,7234.4
93,117.8807,27.17,0,42,1.15,1.0069,1.0019,0.03837,153.8,8,5.59,7287.7
94,117.0229,27.39,0,34,1.15,1.0076,1.0023,0.03958,153.8,9,5.61,7340.6
95,116.1515,26.42,0,41,1.15,1.0086,1.0026,0.04054,154.4,10,5.65,7393.8
96,115.7673,25.67,0,50,1.15,1.0098,1.0,0.04042,155.5,10,5.7,7450.1
97,115.4701,25.49,0,51,1.15,1.0109,1.0,0.04047,156.6,10,5.73,7504.1
98,115.1719,25.23,0,54,1.15,1.0121,1.0,0.04067,157.7,10,5.75,7555.7
99,114.8639,25.28,0,53,1.15,1.0134,1.0,0.04098,158.8,10,5.78,7607.8
100,113.9937,24.65,0,53,1.15,1.0141,1.0,0.04212,158.9,11,5.81,7660.5
101,113.6579,24.97,0,51,1.15,1.015,1.0,0.04225,160.1,11,5.84,7712.2
102,113.3504,25.37,0,48,1.15,1.0157,1.0,0.04225,161.3,11,5.88,7761.3
103,113.0265,25.16,0,45,1.15,1.0164,1.0,0.04231,162.5,11,5.9,7810.9
104,112.6817,25.06,0,39,1.15,1.0173,1.0,0.04231,163.7,11,5.92,7860.9
105,112.3268,24.77,0,37,1.15,1.0185,1.0,0.0424,165.0,11,5.94,7911.3
106,111.9707,23.98,0,44,1.15,1.0192,1.0,0.04252,166.3,11,5.95,7961.8
107,111.6215,24.06,0,44,1.15,1.0203,1.0,0.04266,167.6,11,5.96,8017.3
108,111.2742,24.2,0,47,1.15,1.0215,1.0,0.04283,168.9,11,5.97,8073.5
109,110.9079,23.64,0,50,1.15,1.0227,1.0,0.04306,170.2,11,5.99,8127.8
110,110.5506,23.0,0,57,1.15,1.0237,1.0,0.04331,171.4,11,6.0,8182.1
111,109.6309,22.77,0,57,1.15,1.0249,1.0,0.0444,171.6,12,6.02,8236.5
112,109.2355,23.2,0,56,1.15,1.0256,1.0,0.04455,172.8,12,6.05,8288.2
113,108.3493,23.2,0,56,1.15,1.0265,1.0,0.04557,173.2,13,6.08,8337.8
114,107.9217,23.67,0,45,1.15,1.0275,1.0,0.04568,174.5,13,6.11,8388.3
115,107.4831,23.3,0,44,1.15,1.0285,1.0,0.04582,175.9,13,6.14,8437.2
116,106.6554,23.2,0,40,1.15,1.0296,1.0,0.04688,176.1,14,6.16,8486.2
117,105.6105,22.48,0,43,1.15,1.0313,1.0,0.04776,176.6,15,6.2,8538.2
118,104.6333,22.52,0,43,1.15,1.0322,1.0,0.04849,177.0,16,6.25,8594.5
119,104.1496,22.41,0,44,1.15,1.0337,1.0,0.04815,178.4,16,6.31,8650.8
120,103.6975,21.38,0,52,1.15,1.0357,1.0,0.04809,179.8,16,6.34,8704.2
121,103.2599,21.31,0,55,1.15,1.0371,1.0,0.04808,181.1,16,6.37,8758.5
122,102.799,21.12,0,59,1.15,1.0393,1.0,0.04814,182.5,16,6.39,8810.4
123,101.9329,21.31,0,60,1.15,1.0417,1.0,0.04917,182.0,17,6.41,8859.3
124,101.0277,21.64,0,60,1.15,1.0436,1.0,0.04993,182.3,18,6.43,8907.3
125,100.5942,21.79,0,55,1.15,1.046,1.0,0.04966,183.6,18,6.48,8956.4
126,99.741,21.79,0,50,1.15,1.0475,1.0,0.05032,184.4,19,6.5,9004.6
127,99.3529,21.86,0,52,1.15,1.0499,1.0,0.05015,185.8,19,6.54,9054.3
128,98.9674,21.8,0,49,1.15,1.0514,1.0,0.04999,187.2,19,6.56,9106.4
129,98.6057,21.68,0,48,1.15,1.0541,1.0,0.04994,188.7,19,6.57,9162.1
130,98.2423,21.67,0,47,1.15,1.0569,1.0,0.04998,190.2,19,6.59,9217.8
131,97.8775,21.11,0,48,1.15,1.0602,1.0,0.05008,191.6,19,6.59,9270.7
132,97.4679,20.72,0,60,1.15,1.0637,1.0,0.05012,193.1,19,6.6,9324.0
133,97.0607,21.32,0,53,1.15,1.0673,1.0,0.0503,194.6,19,6.61,9372.9
134,96.6459,21.13,0,55,1.15,1.0707,1.0,0.05049,196.0,19,6.62,9421.2
135,96.2321,21.25,0,57,1.15,1.0741,1.0,0.05078,197.5,19,6.64,9467.1
136,95.8235,21.3,0,53,1.15,1.0772,1.0,0.05106,199.0,19,6.65,9515.2
137,95.3867,20.97,0,53,1.15,1.0803,1.0,0.0513,200.6,19,6.67,9565.9
138,94.5798,21.9,0,44,1.15,1.0832,1.0,0.05243,201.4,20,6.68,9621.5
139,94.1573,21.19,0,48,1.15,1.0863,1.0,0.05257,203.0,20,6.71,9675.1
140,92.9879,21.08,0,52,1.15,1.0893,1.0,0.05448,202.7,22,6.73,9733.8
141,91.6373,21.16,0,52,1.15,1.0926,1.0,0.05703,200.6,25,6.78,9789.5
142,91.108,20.56,0,54,1.15,1.0962,1.0,0.05669,202.1,25,6.86,9836.8
143,90.6233,20.24,0,57,1.15,1.0997,1.0,0.05646,203.6,25,6.91,9883.7
144,89.7718,20.1,0,55,1.15,1.103,1.0,0.05821,202.2,27,6.95,9928.7
145,89.2562,20.15,0,59,1.15,1.1065,1.0,0.05879,202.6,28,7.0,9972.0
146,89.0728,20.65,0,58,1.15,1.1095,1.0,0.05836,204.2,28,7.06,10015.4
147,88.9179,20.88,0,52,1.15,1.1121,1.0,0.05804,205.7,28,7.09,10064.2
148,88.7544,20.62,0,51,1.15,1.1146,1.0,0.0579,207.3,28,7.11,10112.9
149,87.9859,20.58,0,49,1.15,1.1172,1.0,0.05853,207.8,29,7.13,10165.5
150,87.5715,20.12,0,51,1.15,1.1199,1.0,0.05815,209.4,29,7.16,10217.2
151,86.859,20.58,0,48,1.15,1.1228,1.0,0.05876,210.2,30,7.17,10270.9
152,86.4424,20.67,0,47,1.15,1.1259,1.0,0.05832,212.0,30,7.2,10324.1
153,85.4068,19.89,0,53,1.15,1.1291,1.0,0.05976,211.3,32,7.21,10372.9
154,84.7064,19.42,0,59,1.15,1.1323,1.0,0.06011,211.5,33,7.24,10421.7
155,83.7072,19.12,0,60,1.15,1.1367,1.0001,0.06126,211.3,35,7.27,10467.7
156,83.0537,19.09,0,64,1.15,1.1392,1.0006,0.06153,211.9,36,7.32,10514.0
157,82.7274,19.44,0,65,1.15,1.1426,1.0012,0.0609,213.5,36,7.36,10559.3
158,81.8387,19.71,0,60,1.15,1.146,1.002,0.06226,213.2,38,7.38,10608.6
159,81.5421,19.83,0,53,1.15,1.1495,1.0029,0.06177,214.8,38,7.42,10657.9
160,81.2034,19.74,0,49,1.15,1.154,1.0039,0.06149,216.6,38,7.45,10712.1
161,80.8984,19.37,0,50,1.15,1.1559,1.0048,0.06128,218.4,38,7.46,10765.3
162,80.5861,19.5,0,51,1.15,1.1592,1.0058,0.06122,220.2,38,7.47,10819.1
163,79.3034,19.41,0,51,1.15,1.1624,1.0067,0.06451,217.7,42,7.48,10870.9
164,78.8912,18.62,0,54,1.15,1.1654,1.0074,0.06386,219.5,42,7.55,10919.8
165,78.5162,17.99,0,63,1.15,1.1684,1.0082,0.0633,221.3,42,7.59,10962.7
166,77.9124,18.01,0,68,1.15,1.1714,1.009,0.0637,222.2,43,7.61,11007.5
167,77.4933,18.16,0,74,1.15,1.1747,1.0099,0.06419,222.9,44,7.63,11052.9
168,77.055,18.57,0,68,1.15,1.1777,1.011,0.06484,223.6,45,7.65,11097.7
169,76.6448,18.63,0,62,1.15,1.181,1.0125,0.06547,223.6,46,7.68,11146.5
170,75.4213,18.16,0,63,1.15,1.1845,1.0139,0.0687,222.1,50,7.7,11202.2
171,75.1782,18.4,0,60,1.15,1.1882,1.0155,0.06794,223.8,50,7.79,11257.9
172,74.5697,18.48,0,62,1.15,1.1936,1.0169,0.0681,224.8,51,7.85,11313.5
173,73.517,18.76,0,58,1.15,1.1957,1.0183,0.07005,224.0,54,7.89,11368.3
174,72.8661,18.1,0,58,1.15,1.1993,1.0198,0.07106,224.1,56,7.95,11419.1
175,72.4856,17.39,0,66,1.15,1.2029,1.0209,0.07104,224.8,57,8.02,11463.1
176,71.6725,17.13,0,67,1.15,1.2065,1.0217,0.07321,223.5,60,8.07,11504.5
177,71.5142,17.3,0,64,1.15,1.21,1.0226,0.07267,225.3,60,8.13,11547.0
178,71.1276,17.9,0,61,1.15,1.2148,1.0236,0.07299,225.9,61,8.17,11592.7
179,70.2389,17.82,0,64,1.15,1.2215,1.0245,0.07484,223.6,64,8.22,11639.5
180,69.5447,17.16,0,62,1.15,1.2301,1.0262,0.07556,223.6,66,8.3,11692.3
181,69.0991,17.39,0,57,1.15,1.2355,1.0284,0.07484,224.5,67,8.39,11746.5
182,68.6151,17.16,0,63,1.15,1.2463,1.0309,0.0743,225.5,68,8.45,11801.7
183,68.4026,16.77,0,67,1.15,1.2498,1.0329,0.07343,227.3,68,8.49,11851.5
184,68.1358,16.82,0,73,1.15,1.2568,1.035,0.07273,229.2,68,8.5,11900.8
185,67.7493,17.26,0,69,1.15,1.2643,1.037,0.07325,230.3,69,8.52,11945.2
186,66.9889,16.36,0,75,1.15,1.2714,1.0389,0.07559,228.8,72,8.52,11987.2
187,66.2698,16.13,0,76,1.15,1.2784,1.0408,0.07749,227.9,75,8.57,12028.6
188,65.5663,16.93,0,70,1.15,1.2848,1.0427,0.07879,227.0,78,8.65,12075.5
189,65.0248,16.98,0,66,1.15,1.292,1.0445,0.07901,227.0,80,8.74,12123.3
190,64.1143,17.4,0,58,1.15,1.2993,1.0462,0.08107,225.6,84,8.8,12173.5
191,63.346,16.84,0,60,1.15,1.3091,1.0481,0.08198,225.0,87,8.91,12227.1
192,62.8059,16.44,0,62,1.15,1.3146,1.05,0.08218,225.2,89,8.99,12280.8
193,62.268,16.07,0,65,1.15,1.3229,1.052,0.08278,225.5,91,9.03,12334.6
194,61.5658,15.85,0,67,1.15,1.3313,1.0542,0.08418,225.1,94,9.08,12385.8
195,60.7784,15.26,0,71,1.15,1.3385,1.0564,0.08634,223.5,98,9.15,12435.7
196,60.4934,15.27,0,76,1.15,1.3461,1.0586,0.08485,225.4,98,9.23,12484.6
197,60.2731,15.72,0,76,1.15,1.3535,1.0608,0.08363,227.3,98,9.27,12529.0
198,59.4828,15.83,0,73,1.15,1.3604,1.0631,0.08584,225.3,102,9.3,12573.3
199,58.7212,15.7,0,66,1.15,1.3697,1.0655,0.08782,223.6,106,9.35,12622.1
200,58.3269,15.65,0,65,1.15,1.3749,1.0681,0.08711,225.1,107,9.42,12675.7
201,57.3507,15.4,0,67,1.15,1.3828,1.0709,0.09089,222.3,113,9.46,12725.4
202,56.659,15.54,0,65,1.15,1.3903,1.0735,0.09237,221.0,117,9.57,12780.0
203,55.971,15.42,0,64,1.15,1.3987,1.075,0.09345,220.2,121,9.7,12835.6
204,55.5385,15.03,0,71,1.15,1.407,1.0799,0.09314,220.6,123,9.8,12887.7
205,55.0684,14.18,0,79,1.15,1.4174,1.0833,0.09407,219.2,126,9.88,12932.1
206,54.6643,14.35,1,80,1.15,1.4222,1.0866,0.09375,219.7,128,9.98,12977.0
207,54.487,14.85,2,75,1.15,1.43,1.0904,0.09172,221.7,128,10.05,13017.6
208,53.9034,14.8,3,70,1.15,1.4367,1.0943,0.09352,220.2,132,10.09,13057.1
209,53.119,14.7,3,72,1.15,1.4433,1.0981,0.09648,217.2,138,10.15,13100.6
210,52.6664,15.07,0,67,1.15,1.4505,1.102,0.09649,216.3,141,10.22,13150.8
211,52.4228,15.14,0,66,1.15,1.4587,1.1064,0.09535,217.6,142,10.26,13204.9
212,52.0916,15.14,0,67,1.15,1.4666,1.1109,0.09547,218.5,144,10.26,13260.5
213,51.7673,14.53,0,70,1.15,1.4753,1.1153,0.09609,219.1,146,10.24,13313.2
214,51.5353,14.0,0,70,1.15,1.4838,1.1198,0.09593,220.3,147,10.27,13362.3
215,50.8675,13.91,0,69,1.15,1.492,1.124,0.09986,218.1,153,10.31,13405.6
216,50.4157,13.68,0,68,1.15,1.4993,1.1281,0.10112,216.7,157,10.42,13445.4
217,50.0242,13.79,0,76,1.15,1.5063,1.1315,0.10137,217.1,160,10.52,13487.3
218,49.8296,14.05,0,76,1.15,1.5133,1.1339,0.0996,218.3,161,10.62,13531.8
219,49.6537,14.17,0,80,1.0,1.5201,1.1364,0.09353,218.7,162,10.52,13577.7
220,49.3623,13.81,0,77,1.15,1.5268,1.1391,0.09395,219.0,164,10.45,13626.6
221,49.059,13.89,0,79,1.15,1.533,1.1415,0.09947,219.5,166,10.51,13679.5
222,48.6942,13.77,0,79,1.15,1.5399,1.144,0.10005,219.0,169,10.58,13730.2
223,48.3704,14.73,0,72,1.15,1.5462,1.1467,0.09943,219.0,171,10.66,13780.4
224,47.7155,14.34,0,70,1.15,1.5527,1.1498,0.10327,215.9,178,10.73,13830.1
225,47.2292,14.36,0,61,1.15,1.5594,1.1532,0.10485,214.0,183,10.85,13871.8
226,47.0298,13.32,0,75,1.15,1.5656,1.1567,0.10288,215.3,184,10.97,13914.6
227,46.7099,13.72,0,76,1.15,1.5719,1.1602,0.10337,214.9,187,11.01,13951.5
228,46.4108,13.57,0,81,1.15,1.5772,1.1629,0.10396,214.3,190,11.04,13990.9
229,46.0396,13.79,0,76,1.15,1.5832,1.1656,0.10527,213.7,194,11.05,14029.4
230,45.6699,13.6,0,71,1.15,1.5884,1.1681,0.10659,212.2,198,11.07,14076.4
231,45.2108,12.62,0,82,1.15,1.5938,1.171,0.10892,208.8,204,11.1,14118.8
232,44.8577,13.41,0,76,1.15,1.5977,1.1736,0.10964,207.6,208,11.2,14170.2
233,44.6311,13.74,0,76,1.15,1.6031,1.1766,0.10896,208.4,210,11.3,14220.5
234,44.3099,13.96,0,74,1.15,1.6085,1.1792,0.10972,206.6,214,11.35,14270.2
235,43.8419,13.22,0,76,1.15,1.6145,1.1814,0.113,203.3,221,11.4,14313.6
236,43.5895,12.71,0,79,1.0,1.6207,1.183,0.10774,202.9,224,11.36,14357.4
237,43.3823,13.74,0,76,1.15,1.6276,1.1845,0.10686,203.3,226,11.33,14398.3
238,43.1958,13.73,0,74,1.15,1.634,1.1855,0.11273,204.1,228,11.41,14438.8
239,42.8267,13.8,0,72,1.15,1.6396,1.1864,0.11483,202.3,234,11.45,14482.7
240,42.5529,13.54,0,70,1.15,1.6452,1.1874,0.1146,201.8,238,11.54,14533.6
241,42.3507,13.25,0,74,1.15,1.6504,1.1887,0.11259,202.8,240,11.61,14584.0
242,42.0893,12.93,0,83,1.15,1.6552,1.1896,0.11275,201.7,244,11.62,14634.9
243,41.9948,13.49,0,75,1.15,1.6598,1.1925,0.10967,203.7,244,11.65,14685.6
244,41.8285,13.5,0,79,1.15,1.6645,1.1925,0.10843,203.9,246,11.64,14733.8
245,41.7195,13.96,0,77,1.0,1.6693,1.1941,0.10182,205.0,247,11.49,14776.6
246,41.5241,14.04,0,75,1.15,1.6741,1.1957,0.10236,204.3,250,11.38,14819.9
247,41.3757,14.48,0,68,1.0,1.6789,1.1969,0.10131,204.3,252,11.35,14861.6
248,41.1706,14.89,0,63,1.15,1.683,1.1974,0.10046,204.2,255,11.31,14905.0
249,40.9236,13.62,0,68,1.15,1.6876,1.1979,0.10768,204.0,259,11.41,14947.5
250,40.7188,13.86,0,67,1.15,1.6916,1.1999,0.10593,204.1,262,11.49,14998.4
251,40.4563,13.59,0,72,1.15,1.696,1.2022,0.1065,202.7,267,11.5,15051.2
252,40.2645,13.51,0,77,1.15,1.7004,1.2066,0.10603,203.2,270,11.5,15104.1
253,40.1128,13.23,0,81,1.15,1.7051,1.2093,0.10519,203.3,272,11.48,15153.3
254,39.9711,13.84,0,75,1.15,1.7094,1.213,0.10487,203.7,274,11.44,15204.1
255,39.7811,13.86,0,74,1.15,1.714,1.2168,0.10564,203.6,277,11.38,15247.4
256,39.5711,14.04,0,70,1.15,1.7186,1.2205,0.10702,203.2,281,11.35,15291.7
257,39.353,14.51,0,69,1.15,1.7237,1.2245,0.10772,201.8,285,11.37,15340.5
258,39.1177,14.49,0,64,1.15,1.7296,1.2288,0.1089,200.2,290,11.4,15389.3
259,38.8752,14.11,0,66,1.15,1.7348,1.2318,0.1096,198.2,295,11.45,15437.1
260,38.7318,13.59,0,76,1.15,1.7392,1.2343,0.10747,198.8,297,11.48,15489.4
261,38.5877,13.61,0,82,1.15,1.7433,1.2364,0.10585,199.5,299,11.45,15536.4
262,38.4952,13.84,0,84,1.0,1.7469,1.2381,0.09889,200.3,300,11.28,15576.9
263,38.4094,14.69,0,78,1.15,1.7495,1.2395,0.09825,201.6,301,11.14,15619.4
264,38.3005,14.27,0,78,1.15,1.7527,1.242,0.10449,201.9,303,11.16,15663.2
265,38.2075,14.83,0,72,1.15,1.757,1.2453,0.10299,203.3,304,11.21,15705.5
266,38.0394,15.42,0,64,1.15,1.7612,1.2489,0.10402,203.0,308,11.22,15754.2
267,37.8166,15.54,0,54,1.15,1.7656,1.2529,0.1063,200.2,314,11.27,15805.8
268,37.6646,15.22,0,55,1.15,1.7702,1.2575,0.10522,199.9,317,11.34,15859.5
269,37.5929,14.93,0,60,1.0,1.7753,1.2622,0.09579,202.1,317,11.2,15911.2
270,37.5115,14.96,0,64,1.0,1.7799,1.2655,0.08886,203.2,318,10.93,15963.5
271,37.4362,14.67,1,71,1.15,1.7845,1.2678,0.09581,204.5,319,10.9,16008.9
272,37.2796,14.2,1,72,1.15,1.7887,1.2696,0.10431,204.1,323,11.02,16052.9
273,37.1529,13.65,1,74,1.15,1.7931,1.2711,0.10434,204.0,326,11.1,16094.4
274,37.0252,14.15,0,78,1.15,1.797,1.2722,0.10294,204.7,328,11.18,16137.3
275,36.8711,14.59,0,76,1.15,1.8009,1.275,0.1041,203.1,332,11.18,16182.6
276,36.7347,15.02,0,69,1.15,1.8052,1.2791,0.10439,202.3,335,11.2,16231.3
277,36.6286,15.31,0,62,1.15,1.8092,1.2831,0.10258,203.4,336,11.21,16281.9
278,36.5489,15.19,0,61,1.0,1.8133,1.2876,0.0944,205.6,336,11.07,16334.1
279,36.4436,14.95,0,63,1.0,1.8175,1.2911,0.08906,205.9,338,10.81,16385.3
280,36.3815,15.67,0,57,1.0,1.8219,1.2943,0.08763,208.0,338,10.66,16432.7
281,36.245,15.66,0,56,1.15,1.8268,1.2969,0.09768,206.9,342,10.72,16480.1
282,36.0354,14.43,0,62,1.15,1.8315,1.2993,0.10974,203.8,350,10.95,16528.0
283,35.8079,13.62,0,67,1.15,1.8364,1.3014,0.1144,199.1,360,11.17,16574.9
284,35.6333,13.58,0,75,1.15,1.8408,1.3041,0.11311,198.7,364,11.41,16623.2
285,35.5432,13.9,0,74,1.0,1.8456,1.3071,0.10557,199.9,365,11.38,16673.5
286,35.4729,14.54,0,77,1.0,1.8497,1.3104,0.09863,201.8,365,11.18,16724.1
287,35.3451,14.63,0,74,1.15,1.8535,1.3133,0.106,201.2,368,11.15,16772.8
