tick,world_gdp,mean_stability,wars,collapsed,price_energy,price_food,price_chips,mean_inflation,mean_debt_gdp,defaults,mean_unemployment,global_co2
1011,18.5947,19.98,0,39,1.15,1.5026,1.1099,0.08442,221.6,1427,10.01,53925.9
1012,18.5756,19.84,0,42,1.15,1.5173,1.1148,0.08486,221.9,1429,9.98,53974.6
1013,18.5595,19.64,0,42,1.15,1.4995,1.106,0.08485,221.1,1432,9.95,54021.4
1014,18.548,20.19,0,42,1.15,1.5094,1.1112,0.08421,220.6,1435,9.92,54066.8
1015,18.5315,20.17,0,41,1.15,1.4925,1.0981,0.08191,221.6,1436,9.89,54113.6
1016,18.512,20.66,0,36,1.15,1.5049,1.1166,0.08173,221.6,1438,9.86,54164.9
1017,18.4971,20.72,0,40,1.15,1.4986,1.1079,0.08044,222.7,1439,9.87,54218.1
1018,18.4828,20.87,0,39,1.15,1.511,1.1218,0.08125,222.1,1442,9.84,54270.7
1019,18.4558,20.47,0,45,1.15,1.4905,1.1046,0.0799,222.3,1444,9.83,54326.4
1020,18.4294,20.88,0,39,1.15,1.5032,1.114,0.07916,221.6,1447,9.77,54380.2
1021,18.4098,20.92,0,38,1.15,1.497,1.1,0.07841,222.0,1449,9.7,54434.4
1022,18.3923,20.87,0,39,1.15,1.5059,1.1095,0.0778,222.7,1451,9.65,54488.1
1023,18.3708,21.54,0,32,1.15,1.502,1.105,0.07919,223.0,1453,9.64,54542.3
1024,18.3388,21.55,0,31,1.15,1.5259,1.1139,0.07938,224.1,1454,9.67,54596.4
1025,18.3129,21.83,0,26,1.15,1.5026,1.1097,0.07815,225.3,1455,9.68,54651.0
1026,18.2947,21.17,0,30,1.15,1.5228,1.1148,0.07894,223.7,1459,9.66,54703.7
1027,18.2747,20.93,0,30,1.15,1.5144,1.101,0.07722,225.0,1460,9.67,54755.8
1028,18.2613,20.65,0,34,1.15,1.5292,1.1152,0.07718,225.7,1462,9.66,54807.4
1029,18.2495,20.64,0,34,1.15,1.5173,1.1064,0.07537,227.7,1462,9.62,54857.1
1030,18.2322,20.69,0,33,1.15,1.5343,1.1248,0.07818,226.3,1466,9.57,54908.3
1031,18.2129,20.39,0,32,1.15,1.5142,1.1121,0.08066,224.4,1471,9.57,54958.9
1032,18.1882,20.78,0,35,1.15,1.5358,1.1255,0.08008,224.8,1473,9.6,55011.1
1033,18.1637,20.58,0,37,1.15,1.5297,1.1072,0.08005,224.9,1475,9.63,55064.2
1034,18.1471,21.07,0,30,1.15,1.5374,1.1214,0.07834,225.8,1476,9.64,55118.4
1035,18.118,20.75,0,33,1.15,1.5268,1.1083,0.07965,223.9,1480,9.62,55174.6
1036,18.0935,20.51,0,33,1.15,1.5359,1.1132,0.07929,223.1,1483,9.6,55228.4
1037,18.0745,20.28,0,37,1.15,1.523,1.1093,0.07749,225.2,1483,9.6,55282.8
1038,18.0587,20.98,0,37,1.15,1.5377,1.1188,0.07657,226.2,1484,9.56,55335.1
1039,18.038,21.02,0,36,1.15,1.5199,1.1149,0.07676,226.6,1486,9.51,55385.4
1040,17.9979,20.74,0,42,1.15,1.5253,1.115,0.07522,227.5,1487,9.48,55433.7
1041,17.9592,21.11,0,41,1.15,1.5398,1.1198,0.07717,226.8,1490,9.46,55484.8
1042,17.9394,21.28,0,40,1.0,1.5406,1.1202,0.07275,224.6,1494,9.28,55533.0
1043,17.9117,21.76,0,39,1.15,1.5378,1.1157,0.07151,225.7,1495,9.17,55584.7
1044,17.8904,21.95,0,33,1.15,1.5409,1.1302,0.0805,227.0,1496,9.31,55636.8
1045,17.8707,21.67,0,31,1.15,1.5302,1.1122,0.07952,227.3,1498,9.34,55687.5
1046,17.8527,21.69,0,30,1.15,1.5471,1.1309,0.07983,228.0,1500,9.41,55739.6
1047,17.8379,21.37,0,32,1.15,1.5271,1.1183,0.08061,226.8,1503,9.47,55791.7
1048,17.8073,20.91,0,35,1.15,1.5575,1.1307,0.08145,226.2,1506,9.57,55843.0
1049,17.783,20.96,0,38,1.15,1.5377,1.1182,0.08051,227.5,1507,9.65,55895.2
1050,17.7636,20.77,0,41,1.15,1.5419,1.1281,0.08001,226.8,1510,9.67,55947.5
1051,17.7501,20.75,0,42,1.15,1.5379,1.1189,0.07879,228.7,1510,9.69,55998.7
1052,17.7355,20.84,0,40,1.15,1.5525,1.1282,0.0803,227.9,1513,9.68,56050.0
1053,17.7164,21.1,0,35,1.15,1.5479,1.1238,0.08063,227.8,1515,9.7,56101.7
1054,17.6988,21.15,0,34,1.15,1.554,1.1244,0.08088,226.8,1518,9.7,56155.8
1055,17.6694,21.37,0,29,1.15,1.5443,1.125,0.08171,226.1,1521,9.73,56209.4
1056,17.6285,21.34,0,29,1.15,1.538,1.1161,0.07897,226.4,1523,9.74,56263.5
1057,17.5953,21.09,0,31,1.15,1.5514,1.1255,0.07632,228.5,1523,9.72,56317.1
1058,17.5802,20.96,0,31,1.15,1.529,1.1219,0.07622,228.6,1525,9.64,56364.3
1059,17.5603,20.75,0,36,1.15,1.5528,1.131,0.07599,229.8,1526,9.6,56410.5
1060,17.5409,20.88,0,37,1.15,1.5305,1.1279,0.07591,230.0,1528,9.56,56457.3
1061,17.5254,20.77,0,37,1.15,1.5452,1.1279,0.07688,228.8,1532,9.52,56504.0
1062,17.5107,21.08,0,35,1.15,1.532,1.1238,0.07547,229.8,1533,9.52,56551.7
1063,17.495,21.0,0,41,1.15,1.5511,1.1284,0.07624,229.0,1536,9.51,56604.3
1064,17.4793,20.98,0,39,1.15,1.5331,1.1247,0.07541,230.0,1537,9.51,56655.9
1065,17.4637,21.47,0,37,1.15,1.5568,1.129,0.07511,231.1,1538,9.48,56709.1
1066,17.4542,21.64,0,34,1.15,1.5492,1.1211,0.07584,231.4,1540,9.44,56760.2
1067,17.4361,21.25,0,34,1.15,1.5613,1.1385,0.07683,231.7,1542,9.46,56813.3
1068,17.4209,20.81,0,35,1.15,1.546,1.1258,0.07732,231.3,1545,9.46,56867.0
1069,17.4048,21.59,0,29,1.15,1.5582,1.1352,0.0762,231.7,1547,9.46,56923.1
1070,17.392,21.09,0,33,1.15,1.5521,1.1221,0.07651,231.3,1550,9.44,56980.1
1071,17.3741,21.09,0,32,1.15,1.5505,1.1316,0.07655,230.6,1553,9.43,57038.7
1072,17.3512,20.89,0,31,1.15,1.5489,1.1227,0.07699,230.4,1555,9.45,57094.3
1073,17.3364,20.66,0,35,1.15,1.5578,1.1324,0.07675,230.9,1557,9.44,57150.8
1074,17.3258,20.74,0,37,1.15,1.5493,1.1281,0.07847,229.8,1561,9.44,57202.5
1075,17.3107,21.02,0,39,1.15,1.5546,1.1333,0.07784,230.2,1563,9.43,57253.1
1076,17.293,21.04,0,36,1.15,1.5519,1.1338,0.08037,227.7,1568,9.43,57301.3
1077,17.2687,20.84,0,38,1.15,1.564,1.1384,0.08102,227.8,1570,9.51,57353.0
1078,17.2446,20.28,0,43,1.15,1.5475,1.1148,0.08158,226.4,1574,9.55,57403.8
1079,17.2189,20.48,0,41,1.15,1.5666,1.135,0.08081,226.4,1576,9.59,57458.0
1080,17.1898,20.58,0,40,1.15,1.5591,1.1305,0.08377,224.0,1581,9.64,57513.2
1081,17.1548,20.66,0,41,1.15,1.5701,1.1485,0.0853,223.6,1584,9.74,57571.3
1082,17.1308,20.35,0,44,1.15,1.556,1.1313,0.08393,223.2,1586,9.8,57626.5
1083,17.1099,20.57,0,44,1.15,1.5682,1.1357,0.08077,224.2,1587,9.79,57681.6
1084,17.0962,20.79,0,40,1.15,1.5563,1.1363,0.07922,226.2,1587,9.77,57735.3
1085,17.0804,20.96,0,40,1.15,1.5697,1.1454,0.0779,228.1,1587,9.72,57787.4
1086,17.0717,21.14,0,38,1.15,1.5544,1.1276,0.07677,228.5,1589,9.65,57838.1
1087,17.0527,21.22,0,32,1.15,1.5705,1.1368,0.07773,227.1,1593,9.59,57890.2
1088,17.0235,21.24,0,29,1.15,1.5499,1.1325,0.07732,228.4,1594,9.6,57943.8
1089,16.9976,21.21,0,33,1.15,1.569,1.1372,0.07673,228.8,1596,9.61,57999.4
1090,16.9803,20.87,0,34,1.15,1.55,1.1332,0.07712,228.5,1599,9.57,58054.0
1091,16.9604,20.89,0,33,1.15,1.5794,1.1417,0.07681,229.8,1600,9.58,58110.6
1092,16.9398,20.66,0,37,1.15,1.5651,1.1419,0.07767,231.1,1601,9.59,58165.2
1093,16.9259,20.3,0,38,1.15,1.5897,1.1461,0.08024,229.9,1605,9.58,58217.3
1094,16.9182,20.15,0,38,1.15,1.5686,1.1333,0.07978,229.1,1608,9.61,58268.0
1095,16.898,20.81,0,37,1.15,1.5701,1.1513,0.08083,226.9,1612,9.63,58319.1
1096,16.8804,20.61,0,37,1.15,1.588,1.1429,0.08185,227.4,1614,9.68,58369.3
1097,16.8602,20.34,0,37,1.15,1.5862,1.1516,0.08137,227.9,1616,9.7,58421.9
1098,16.8313,20.76,0,31,1.15,1.5652,1.1448,0.08007,228.3,1618,9.69,58475.6
1099,16.811,20.5,0,35,1.15,1.5785,1.1527,0.07973,228.6,1620,9.67,58532.1
1100,16.7893,20.19,0,38,1.15,1.5712,1.1389,0.07903,228.4,1622,9.64,58588.2
1101,16.7711,21.08,0,30,1.15,1.5708,1.144,0.0753,230.5,1622,9.61,58645.3
1102,16.7581,20.78,0,30,1.15,1.5724,1.1394,0.0787,227.2,1628,9.57,58702.5
1103,16.7348,20.43,0,31,1.15,1.581,1.1437,0.07937,226.6,1631,9.62,58759.2
1104,16.7256,20.04,0,38,1.15,1.5689,1.1401,0.08059,224.5,1636,9.64,58812.9
1105,16.7052,20.4,0,36,1.15,1.5866,1.1536,0.08063,224.8,1638,9.68,58865.1
1106,16.6928,20.64,0,36,1.15,1.5791,1.1449,0.07907,226.8,1638,9.69,58913.9
1107,16.6784,20.17,0,39,1.15,1.5888,1.1495,0.07859,226.7,1640,9.66,58962.1
1108,16.6749,20.06,0,40,1.15,1.5723,1.1408,0.07887,225.9,1643,9.61,59009.8
1109,16.6661,20.1,0,40,1.15,1.5887,1.1403,0.08119,223.8,1648,9.6,59060.0
1110,16.6512,20.68,0,37,1.15,1.5779,1.137,0.08139,223.2,1651,9.63,59113.6
1111,16.6431,20.62,0,36,1.15,1.5898,1.1499,0.08128,223.5,1653,9.67,59169.7
1112,16.6225,20.72,0,33,1.15,1.5881,1.1408,0.0814,223.8,1655,9.69,59225.8
1113,16.5979,20.55,0,35,1.15,1.5956,1.1546,0.08232,223.0,1658,9.7,59281.9
1114,16.5888,20.55,0,36,1.15,1.5804,1.1371,0.08028,224.2,1659,9.69,59335.2
1115,16.5768,20.75,0,39,1.15,1.5937,1.1414,0.07773,225.4,1660,9.66,59390.0
1116,16.5712,20.78,0,38,1.15,1.5932,1.1508,0.07887,226.7,1661,9.64,59440.4
1117,16.5666,20.72,0,37,1.15,1.5779,1.1331,0.0778,225.2,1664,9.61,59490.3
1118,16.5573,20.58,0,42,1.15,1.5771,1.1507,0.07512,227.1,1664,9.61,59541.6
1119,16.5491,20.63,0,39,1.15,1.5868,1.1469,0.07737,226.6,1667,9.6,59593.8
1120,16.545,20.93,0,41,1.15,1.594,1.1606,0.07768,227.7,1668,9.6,59643.5
1121,16.5291,21.36,0,37,1.15,1.5877,1.1472,0.07788,227.0,1671,9.61,59695.1
1122,16.5056,21.33,0,33,1.15,1.6008,1.1562,0.07715,227.3,1673,9.58,59746.8
1123,16.4863,21.08,0,33,1.15,1.5877,1.1523,0.07789,227.5,1675,9.58,59800.4
1124,16.4748,21.3,0,29,1.15,1.6021,1.1518,0.07644,228.3,1676,9.56,59854.0
1125,16.4603,21.13,0,31,1.15,1.5801,1.1483,0.07445,229.4,1677,9.48,59907.6
1126,16.4535,21.67,0,28,1.15,1.599,1.1525,0.07354,230.7,1678,9.42,59962.7
1127,16.4473,21.3,0,27,1.15,1.5813,1.1486,0.07565,229.1,1682,9.38,60017.3
1128,16.4361,21.0,0,32,1.15,1.5956,1.1536,0.07283,231.2,1682,9.38,60070.4
1129,16.42,21.04,0,35,1.15,1.5848,1.14,0.07331,229.6,1686,9.3,60122.6
1130,16.3966,21.16,0,34,1.15,1.5921,1.1539,0.07317,230.7,1687,9.28,60173.7
1131,16.3823,21.4,0,32,1.15,1.5891,1.1493,0.0753,229.8,1690,9.27,60226.8
1132,16.3663,21.45,0,33,1.15,1.6067,1.1579,0.07517,231.0,1691,9.28,60280.5
1133,16.3556,21.15,0,33,1.15,1.5859,1.1454,0.0768,229.7,1695,9.28,60333.6
1134,16.3501,21.38,0,33,1.15,1.6049,1.1472,0.07537,231.0,1696,9.29,60388.7
1135,16.3456,21.39,0,34,1.15,1.5904,1.1451,0.0773,230.2,1699,9.3,60444.3
1136,16.3322,21.25,0,36,1.15,1.6014,1.1452,0.07737,230.4,1701,9.32,60498.9
1137,16.3234,21.17,0,38,1.15,1.6017,1.1494,0.07695,231.7,1702,9.35,60552.0
1138,16.3117,21.41,0,35,1.15,1.6058,1.1591,0.07719,232.1,1703,9.38,60602.7
1139,16.2967,21.16,0,35,1.15,1.5973,1.1506,0.07911,230.7,1707,9.4,60654.8
1140,16.2889,21.24,0,34,1.15,1.5761,1.1377,0.07588,231.3,1709,9.38,60707.4
1141,16.275,21.74,0,34,1.15,1.5766,1.1465,0.07418,232.4,1710,9.34,60759.6
1142,16.2647,21.73,0,36,1.15,1.5773,1.1335,0.07531,231.9,1713,9.31,60812.7
1143,16.2522,21.48,0,32,1.15,1.5963,1.1427,0.07755,230.2,1717,9.31,60868.3
1144,16.2417,21.13,0,35,1.15,1.5875,1.1377,0.07839,229.6,1719,9.39,60921.4
1145,16.227,20.95,0,36,1.15,1.6007,1.1562,0.07856,230.6,1720,9.48,60974.5
1146,16.2099,21.18,0,38,1.15,1.6067,1.1476,0.07852,231.9,1721,9.54,61027.2
1147,16.1905,21.58,0,38,1.15,1.6153,1.1558,0.0781,233.0,1722,9.57,61081.8
1148,16.1795,21.71,0,34,1.15,1.6036,1.1516,0.07735,234.2,1723,9.56,61133.9
1149,16.1664,21.2,1,38,1.15,1.6211,1.1577,0.07692,235.6,1724,9.57,61187.0
1150,16.1607,21.52,1,38,1.15,1.606,1.1475,0.07747,234.8,1727,9.57,61237.7
1151,16.1523,21.25,1,36,1.15,1.6221,1.1605,0.07865,234.6,1730,9.58,61289.4
1152,16.1392,21.48,0,30,1.15,1.5922,1.1438,0.07882,234.2,1733,9.55,61341.0
1153,16.1306,21.69,0,32,1.15,1.6143,1.1522,0.07692,235.3,1734,9.55,61395.6
1154,16.1192,21.42,0,33,1.15,1.5978,1.1439,0.07762,235.8,1736,9.53,61447.2
1155,16.1038,21.63,0,32,1.15,1.6123,1.1486,0.076,236.9,1737,9.5,61503.3
1156,16.0924,21.54,0,30,1.15,1.607,1.1529,0.08005,234.4,1742,9.5,61557.9
1157,16.0725,21.13,0,30,1.15,1.6227,1.1579,0.08009,235.7,1743,9.6,61612.0
1158,16.0372,20.66,0,36,1.15,1.6096,1.1489,0.07938,235.9,1745,9.64,61666.7
1159,16.0231,21.37,0,32,1.15,1.6226,1.158,0.07775,238.2,1745,9.65,61720.8
1160,16.0146,21.33,0,33,1.15,1.6107,1.1494,0.07675,239.6,1746,9.65,61774.4
1161,16.0018,21.16,0,33,1.15,1.6148,1.1548,0.07893,237.4,1751,9.6,61829.0
1162,15.9926,21.15,0,32,1.15,1.6079,1.1499,0.07854,236.9,1753,9.59,61882.6
1163,15.9848,20.84,0,33,1.15,1.6242,1.1637,0.08007,236.4,1756,9.6,61937.2
1164,15.9721,21.12,0,34,1.15,1.6125,1.1544,0.08041,236.9,1758,9.64,61991.8
1165,15.9606,21.1,0,33,1.15,1.6244,1.1724,0.083,235.5,1762,9.64,62042.5
1166,15.9351,21.06,0,34,1.15,1.6232,1.1607,0.08396,235.9,1764,9.71,62093.6
1167,15.8893,20.67,0,35,1.15,1.6191,1.1507,0.08398,233.5,1769,9.73,62143.9
1168,15.8695,20.46,1,34,1.15,1.6292,1.1601,0.08401,233.6,1771,9.81,62189.7
1169,15.8556,20.11,0,39,1.15,1.6167,1.156,0.08613,230.9,1776,9.85,62239.0
1170,15.8464,20.41,0,39,1.15,1.6179,1.1617,0.08772,227.4,1782,9.92,62288.8
1171,15.8278,20.3,0,45,1.15,1.615,1.1476,0.0846,228.7,1783,10.0,62338.6
1172,15.8188,20.36,0,44,1.15,1.627,1.1658,0.08521,228.8,1785,10.02,62380.4
1173,15.8031,20.45,0,42,1.15,1.6208,1.1525,0.08542,228.9,1787,10.03,62425.6
1174,15.7844,20.03,0,44,1.15,1.6281,1.171,0.08679,227.6,1791,10.05,62470.3
1175,15.7768,20.43,0,38,1.15,1.6263,1.1529,0.08513,228.6,1792,10.09,62517.6
1176,15.7703,20.93,0,38,1.15,1.629,1.1714,0.08373,229.9,1793,10.1,62565.3
1177,15.7639,21.5,0,33,1.15,1.6228,1.1581,0.0838,229.3,1796,10.08,62620.8
1178,15.7399,21.28,0,29,1.15,1.6316,1.1674,0.0825,229.8,1798,10.07,62675.0
1179,15.728,20.82,0,29,1.15,1.6231,1.1632,0.08416,227.5,1802,10.08,62731.0
1180,15.7211,20.57,0,30,1.15,1.642,1.1626,0.08141,229.7,1802,10.1,62785.6
1181,15.7093,20.35,0,36,1.15,1.6202,1.154,0.07958,230.5,1803,10.04,62841.2
1182,15.6988,20.98,0,36,1.15,1.629,1.1695,0.08056,229.8,1806,9.96,62896.8
1183,15.6918,20.83,0,35,1.15,1.6159,1.1592,0.08185,228.6,1810,9.9,62950.0
1184,15.6831,20.24,0,40,1.15,1.6202,1.1642,0.0827,226.3,1814,9.88,63001.1
1185,15.6566,20.33,0,39,1.15,1.6182,1.1552,0.08005,228.3,1814,9.88,63053.2
1186,15.6478,20.72,0,43,1.15,1.63,1.1781,0.08002,229.0,1815,9.87,63103.4
1187,15.6321,21.23,0,37,1.15,1.6326,1.164,0.08036,230.0,1816,9.88,63153.6
1188,15.6225,21.14,0,32,1.15,1.6401,1.1777,0.08329,228.3,1821,9.88,63205.2
1189,15.6113,20.84,0,33,1.15,1.6297,1.1644,0.08209,228.7,1823,9.93,63257.4
1190,15.5978,21.02,0,32,1.15,1.6372,1.1737,0.08226,227.4,1827,9.9,63311.0
1191,15.5807,20.48,0,36,1.15,1.6356,1.1648,0.08261,226.6,1830,9.87,63364.6
1192,15.5602,21.16,0,30,1.15,1.6443,1.1698,0.0808,227.9,1831,9.85,63416.2
1193,15.5466,20.65,0,34,1.15,1.637,1.1652,0.08169,225.9,1835,9.81,63467.5
1194,15.5352,20.42,0,39,1.15,1.6411,1.1706,0.0815,225.6,1838,9.78,63517.8
1195,15.5254,20.59,0,38,1.15,1.6335,1.1612,0.08068,225.7,1840,9.8,63568.7
1196,15.5146,20.56,0,40,1.15,1.6377,1.1706,0.0798,225.7,1842,9.81,63619.5
1197,15.5046,20.68,0,38,1.15,1.6347,1.1616,0.07995,224.9,1845,9.79,63673.4
1198,15.4945,20.64,0,41,1.15,1.6389,1.1714,0.07776,226.9,1845,9.78,63729.1
1199,15.4813,20.95,0,39,1.15,1.6372,1.1624,0.07566,228.8,1845,9.72,63785.2
